TimeStamp,Sample No,X-AxisA,Y-AxisA,Z-AxisA,X-AxisG,Y-AxisG,Z-AxisG,X-AxisM,Y-AxisM,Z-AxisM,Class
1186,23,-0.8779296875,-0.486572265625,0.083984375,-39.421875,38.328125,-8.875,83.66666412353516,-46.0,-76.5,NotFall
1288,24,-0.8916015625,-0.568603515625,-0.07763671875,-108.21875,43.4921875,-22.015625,80.0,-46.83333206176758,-81.16666412353516,NotFall
1293,25,-0.8916015625,-0.568603515625,-0.07763671875,-108.21875,43.4921875,-22.015625,80.0,-46.83333206176758,-81.16666412353516,NotFall
1337,26,-0.946044921875,-0.569580078125,-0.078125,-111.8046875,37.1171875,-19.828125,81.16666412353516,-48.33333206176758,-84.66666412353516,NotFall
1384,27,-0.91748046875,-0.56982421875,-0.035400390625,-116.0234375,32.640625,-13.7890625,77.33333587646484,-48.66666793823242,-131.3333282470703,NotFall
1430,28,-0.9658203125,-0.489013671875,-0.086181640625,-124.578125,25.9375,-10.0546875,75.5,-48.0,-139.3333282470703,NotFall
1478,29,-0.850341796875,-0.52001953125,-0.0634765625,-116.640625,25.1796875,-6.2734375,70.33333587646484,-49.66666793823242,-146.3333282470703,NotFall
1528,30,-0.80712890625,-0.471435546875,-0.07470703125,-116.46875,23.8125,-8.6171875,69.16666412353516,-50.0,-108.6666641235352,NotFall
1575,31,-0.802978515625,-0.487060546875,-0.084228515625,-123.5859375,20.5234375,-13.78125,67.5,-50.5,-114.5,NotFall
1625,32,-0.87548828125,-0.530517578125,-0.080810546875,-124.640625,16.0546875,-18.5,104.3333358764648,-51.5,-121.6666641235352,NotFall
1676,33,-0.864013671875,-0.478515625,-0.040283203125,-110.03125,7.0234375,-12.5625,99.83333587646484,-51.5,-127.5,NotFall
1722,34,-0.926513671875,-0.4697265625,-0.133056640625,-88.6328125,0.6484375,1.6171875,97.5,-54.33333206176758,-174.8333282470703,NotFall
1773,35,-0.958740234375,-0.423828125,-0.04638671875,-61.4921875,-3.2109375,21.9765625,92.83333587646484,-52.83333206176758,-179.0,NotFall
1820,36,-0.7998046875,-0.357666015625,0.027099609375,-38.96875,-0.4609375,46.8671875,90.5,-52.83333206176758,-181.6666717529297,NotFall
1869,37,-0.8359375,-0.30322265625,-0.000732421875,3.03125,0.7734375,64.171875,89.66666412353516,-52.83333206176758,-183.6666717529297,NotFall
1917,38,-0.851318359375,-0.351318359375,0.101318359375,25.4296875,4.8671875,59.15625,89.83333587646484,-53.83333206176758,-181.8333282470703,NotFall
1973,39,-0.890625,-0.34423828125,0.27490234375,29.859375,11.3671875,51.0625,92.5,-50.83333206176758,-178.5,NotFall
2020,40,-0.86962890625,-0.38720703125,0.211669921875,35.015625,10.84375,38.6953125,92.83333587646484,-52.0,-178.5,NotFall
2063,41,-0.9638671875,-0.5107421875,0.206787109375,4.0859375,11.796875,8.28125,96.33333587646484,-51.0,-172.5,NotFall
2114,42,-0.80712890625,-0.415771484375,0.1435546875,-33.6328125,4.71875,-22.28125,98.33333587646484,-49.83333206176758,-173.6666717529297,NotFall
2162,43,-0.798583984375,-0.4228515625,0.07958984375,-84.6328125,1.8046875,-52.8203125,96.83333587646484,-51.66666793823242,-174.3333282470703,NotFall
2257,44,-0.867431640625,-0.386962890625,0.18896484375,-103.96875,22.796875,-67.7109375,94.33333587646484,-51.0,-176.8333282470703,NotFall
2307,45,-0.91455078125,-0.398193359375,0.151611328125,-61.234375,50.3984375,-72.375,89.0,-52.16666793823242,-180.3333282470703,NotFall
2356,46,-0.9140625,-0.364013671875,0.076416015625,-36.9375,54.8984375,-70.75,86.16666412353516,-55.0,-183.8333282470703,NotFall
2407,47,-0.84375,-0.36083984375,0.072998046875,-42.3828125,44.9140625,-68.7421875,40.33333206176758,-55.0,-185.0,NotFall
2454,48,-0.80859375,-0.429443359375,0.06787109375,-51.671875,35.65625,-67.4921875,38.33333206176758,-57.0,-186.1666717529297,NotFall
2502,49,-0.78515625,-0.5048828125,0.061279296875,-74.234375,31.890625,-64.390625,33.66666793823242,-58.16666793823242,-186.3333282470703,NotFall
2551,50,-0.88134765625,-0.478515625,0.047119140625,-80.859375,33.890625,-54.4609375,30.83333396911621,-58.83333206176758,-186.0,NotFall
2600,51,-0.852783203125,-0.536865234375,0.046630859375,-90.3984375,31.0390625,-36.984375,28.0,-58.83333206176758,-187.5,NotFall
2648,52,-0.946044921875,-0.562744140625,0.069091796875,-98.875,23.1171875,-3.921875,23.83333396911621,-58.33333206176758,-189.1666717529297,NotFall
2699,53,-1.2197265625,-0.488037109375,-0.041748046875,-96.859375,11.7421875,20.5,63.83333206176758,-60.83333206176758,-187.8333282470703,NotFall
2746,54,-1.114013671875,-0.64990234375,-0.04541015625,-78.9140625,-13.5078125,46.46875,63.33333206176758,-60.66666793823242,-185.6666717529297,NotFall
2797,55,-1.02490234375,-0.53857421875,-0.114501953125,-91.2109375,-15.734375,74.390625,61.83333206176758,-63.0,-187.1666717529297,NotFall
2843,56,-1.10498046875,-0.470947265625,-0.166748046875,-127.9140625,-15.0546875,100.484375,62.33333206176758,-61.33333206176758,-185.1666717529297,NotFall
2892,57,-1.340576171875,-0.467529296875,-0.1826171875,-101.703125,-30.8359375,124.7578125,23.0,-62.33333206176758,-183.8333282470703,NotFall
2941,58,-1.26611328125,-0.396484375,-0.19677734375,-64.6015625,-32.3125,146.2734375,24.16666603088379,-62.33333206176758,-181.8333282470703,NotFall
2990,59,-1.0234375,-0.3349609375,-0.12841796875,-23.28125,-16.28125,157.625,27.0,-59.83333206176758,-181.8333282470703,NotFall
3038,60,-0.782958984375,-0.327392578125,-0.03564453125,3.6875,6.390625,147.2578125,31.66666603088379,-60.83333206176758,-179.0,NotFall
3087,61,-0.679931640625,-0.291748046875,-0.08837890625,3.671875,17.84375,116.546875,37.66666793823242,-59.33333206176758,-175.0,NotFall
3140,62,-0.5380859375,-0.308837890625,-0.013427734375,-12.703125,23.453125,65.875,42.5,-60.5,-172.3333282470703,NotFall
3185,63,-0.42919921875,-0.337890625,0.04833984375,-15.0234375,26.078125,16.390625,41.66666793823242,-58.16666793823242,-126.1666641235352,NotFall
3233,64,-0.409423828125,-0.3212890625,0.04248046875,-6.796875,19.1171875,-38.2734375,86.5,-57.33333206176758,-125.3333358764648,NotFall
3282,65,-0.658203125,-0.39501953125,0.078857421875,17.8828125,17.0390625,-102.5625,85.33333587646484,-57.5,-124.5,NotFall
3338,66,-0.909423828125,-0.54296875,0.05126953125,11.984375,18.859375,-172.1171875,41.66666793823242,-58.83333206176758,-126.1666641235352,NotFall
3383,67,-1.07373046875,-0.82421875,0.19580078125,-62.015625,41.1953125,-207.6171875,38.0,-60.33333206176758,-171.3333282470703,NotFall
3428,68,-1.334716796875,-0.68408203125,0.053955078125,-133.03125,65.15625,-193.8671875,32.5,-60.16666793823242,-175.8333282470703,NotFall
3478,69,-1.343017578125,-0.18115234375,0.21044921875,-132.296875,50.6875,-94.375,25.16666603088379,-60.5,-176.1666717529297,NotFall
3526,70,-0.968017578125,-0.17236328125,0.287353515625,85.4453125,30.7578125,-25.8671875,60.33333206176758,-63.33333206176758,-178.1666717529297,NotFall
3574,71,-0.77294921875,-0.577392578125,0.06640625,219.15625,-17.796875,-2.9609375,59.5,-59.33333206176758,-179.0,NotFall
3624,72,-1.0283203125,-0.454833984375,-0.19140625,110.6328125,-64.6171875,-8.421875,61.83333206176758,-60.5,-179.0,NotFall
3672,73,-0.9580078125,-0.799560546875,-0.224609375,-4.9609375,-105.4609375,1.3046875,22.16666603088379,-60.66666793823242,-181.5,NotFall
3721,74,-0.778564453125,-0.547119140625,-0.01123046875,23.484375,-26.5078125,-6.0859375,24.16666603088379,-59.5,-183.8333282470703,NotFall
3769,75,-0.67822265625,-0.413330078125,0.089599609375,-61.859375,51.796875,-8.78125,24.5,-58.5,-184.8333282470703,NotFall
3818,76,-0.79443359375,-0.47265625,-0.083251953125,-101.6640625,78.875,-6.4453125,22.83333396911621,-58.16666793823242,-183.6666717529297,NotFall
3868,77,-0.864990234375,-0.507080078125,-0.05078125,-107.59375,63.7890625,-2.484375,21.5,-61.16666793823242,-182.1666717529297,NotFall
3924,78,-0.987060546875,-0.512939453125,-0.06103515625,-128.6640625,37.8671875,0.34375,63.83333206176758,-58.83333206176758,-179.6666717529297,NotFall
3971,79,-0.9794921875,-0.409912109375,0.01123046875,-151.1015625,26.2578125,12.7109375,59.66666793823242,-61.16666793823242,-181.0,NotFall
4015,80,-1.02392578125,-0.30224609375,0.0283203125,-142.5078125,13.859375,38.4140625,58.83333206176758,-60.33333206176758,-178.0,NotFall
4069,81,-0.870361328125,-0.326904296875,0.03271484375,-90.1015625,12.4140625,56.3671875,60.66666793823242,-60.16666793823242,-178.5,NotFall
4113,82,-0.82373046875,-0.343505859375,-0.02392578125,-41.3671875,5.484375,55.015625,61.0,-62.16666793823242,-178.1666717529297,NotFall
4221,83,-0.668701171875,-0.388916015625,-0.016357421875,-36.0546875,9.6484375,35.984375,60.5,-60.66666793823242,-175.3333282470703,NotFall
4259,84,-0.745849609375,-0.347900390625,-0.05126953125,-34.9375,22.875,0.578125,59.83333206176758,-61.33333206176758,-171.1666717529297,NotFall
4306,85,-1.04150390625,-0.5419921875,-0.073974609375,21.6953125,20.6015625,-59.9921875,60.83333206176758,-62.66666793823242,-172.5,NotFall
4354,86,-0.905029296875,-0.962158203125,-0.266845703125,-9.515625,24.140625,-89.3828125,60.5,-62.0,-172.1666717529297,NotFall
4404,87,-0.9892578125,-0.8271484375,-0.445068359375,-238.5546875,32.2578125,-45.375,58.0,-62.33333206176758,-174.5,NotFall
4453,88,-1.251220703125,-0.462158203125,-0.349609375,-256.0,36.96875,28.3671875,53.83333206176758,-62.16666793823242,-173.1666717529297,NotFall
4501,89,-1.114501953125,-0.1796875,-0.14453125,-226.0625,-4.859375,94.0859375,56.16666793823242,-62.5,-123.5,NotFall
4549,90,-0.9658203125,-0.28076171875,-0.0146484375,-25.171875,-15.5078125,136.6953125,57.66666793823242,-62.66666793823242,-116.3333358764648,NotFall
4599,91,-0.875244140625,-0.337646484375,-0.048828125,79.203125,4.2578125,151.03125,63.66666793823242,-21.66666603088379,-110.1666641235352,NotFall
4649,92,-0.749755859375,-0.457275390625,-0.126220703125,59.4296875,29.2734375,129.84375,24.83333396911621,-21.5,-108.0,NotFall
4697,93,-0.763916015625,-0.420654296875,-0.1337890625,-10.453125,46.3359375,79.9453125,31.83333396911621,-22.5,-147.3333282470703,NotFall
4745,94,-0.61474609375,-0.361083984375,0.022216796875,-74.171875,51.8046875,33.4140625,36.83333206176758,-21.5,-141.6666717529297,NotFall
4793,95,-0.620849609375,-0.308837890625,-0.0126953125,-77.109375,48.546875,-2.9765625,39.0,-22.33333396911621,-141.3333282470703,NotFall
4843,96,-0.765869140625,-0.294677734375,0.0361328125,-52.1953125,42.515625,-32.125,37.33333206176758,-21.83333396911621,-138.1666717529297,NotFall
4892,97,-0.809326171875,-0.30908203125,0.05908203125,-10.828125,29.265625,-62.0234375,37.33333206176758,-63.33333206176758,-137.5,NotFall
4940,98,-1.003173828125,-0.449951171875,0.103515625,40.234375,24.890625,-91.1953125,37.33333206176758,-62.16666793823242,-136.6666717529297,NotFall
4988,99,-1.138671875,-0.520751953125,-0.07177734375,49.265625,11.6171875,-117.9375,32.5,-63.66666793823242,-135.5,NotFall
87,0,-0.953125,-0.15771484375,0.346923828125,-1.8203125,2.1484375,-2.203125,28.83333396911621,-60.16666793823242,-154.1666717529297,NotFall
136,1,-0.94580078125,-0.156494140625,0.3974609375,-2.9453125,-0.546875,-2.359375,28.5,-59.33333206176758,-151.3333282470703,NotFall
179,2,-0.94482421875,-0.218505859375,0.397705078125,-1.8984375,-0.5546875,-2.1640625,27.83333396911621,-58.33333206176758,-152.8333282470703,NotFall
227,3,-0.9482421875,-0.2109375,0.393310546875,-4.3671875,-0.34375,-1.0546875,29.0,-58.66666793823242,-153.5,NotFall
276,4,-0.9521484375,-0.1591796875,0.393798828125,-1.5,-0.3046875,-1.015625,28.83333396911621,-59.66666793823242,-152.5,NotFall
329,5,-0.95263671875,-0.158935546875,0.388427734375,-4.1171875,-0.15625,0.1875,28.33333396911621,-57.5,-153.1666717529297,NotFall
375,6,-0.948974609375,-0.2177734375,0.38525390625,-4.515625,-0.5546875,0.15625,27.33333396911621,-58.16666793823242,-153.0,NotFall
422,7,-0.953857421875,-0.217529296875,0.3955078125,-4.1484375,-0.0859375,0.1875,27.0,-57.83333206176758,-152.0,NotFall
472,8,-0.953369140625,-0.216064453125,0.3955078125,-4.3046875,-0.6484375,0.4765625,29.0,-59.16666793823242,-152.8333282470703,NotFall
521,9,-0.952880859375,-0.21044921875,0.397216796875,-4.6875,-0.7890625,0.6015625,27.5,-59.83333206176758,-153.1666717529297,NotFall
578,10,-0.95361328125,-0.21142578125,0.3935546875,-4.9140625,0.703125,-2.3359375,28.0,-58.5,-151.3333282470703,NotFall
618,11,-0.952880859375,-0.213623046875,0.39453125,-4.203125,0.953125,-2.890625,30.0,-58.16666793823242,-153.0,NotFall
666,12,-0.953369140625,-0.2177734375,0.382568359375,-4.75,-0.78125,-4.1953125,27.66666603088379,-58.5,-153.6666717529297,NotFall
715,13,-0.953857421875,-0.2138671875,0.3876953125,-4.7109375,-0.6328125,-4.0703125,28.0,-58.83333206176758,-153.0,NotFall
764,14,-0.952880859375,-0.16357421875,0.384033203125,-4.203125,-0.6015625,-1.7265625,30.0,-58.16666793823242,-152.1666717529297,NotFall
816,15,-0.95458984375,-0.1591796875,0.3828125,-4.3125,-0.015625,-1.8671875,28.0,-58.16666793823242,-153.3333282470703,NotFall
863,16,-0.94775390625,-0.21875,0.382080078125,-1.46875,-0.3828125,-1.0078125,28.5,-59.33333206176758,-151.3333282470703,NotFall
910,17,-0.9501953125,-0.157470703125,0.38818359375,-4.1328125,-0.265625,-2.6015625,27.33333396911621,-58.83333206176758,-153.6666717529297,NotFall
958,18,-0.952392578125,-0.21484375,0.387939453125,-1.6015625,-0.171875,-2.890625,28.0,-58.16666793823242,-151.0,NotFall
1007,19,-0.9560546875,-0.216552734375,0.3818359375,-2.8828125,-0.625,-1.03125,29.33333396911621,-58.83333206176758,-152.5,NotFall
1059,20,-0.951171875,-0.21630859375,0.376220703125,-1.515625,-0.7890625,0.1015625,30.33333396911621,-58.33333206176758,-153.5,NotFall
1106,21,-0.951416015625,-0.218017578125,0.388671875,-1.390625,-0.765625,-2.59375,30.0,-58.83333206176758,-153.6666717529297,NotFall
1156,22,-0.95166015625,-0.213134765625,0.384765625,-1.640625,-0.75,-2.7734375,25.83333396911621,-59.83333206176758,-152.0,NotFall
1203,23,-0.952880859375,-0.217041015625,0.38720703125,-1.734375,-0.5078125,-2.6953125,28.33333396911621,-58.66666793823242,-153.1666717529297,NotFall
1256,24,-0.953125,-0.21240234375,0.39404296875,-4.34375,-0.9765625,-2.5,29.66666603088379,-58.83333206176758,-151.8333282470703,NotFall
1301,25,-0.95361328125,-0.21142578125,0.38427734375,-4.078125,0.4453125,-2.6484375,27.83333396911621,-58.66666793823242,-151.6666717529297,NotFall
1348,26,-0.947509765625,-0.217041015625,0.38330078125,-1.78125,0.53125,-2.4765625,27.66666603088379,-59.66666793823242,-152.1666717529297,NotFall
1400,27,-0.952880859375,-0.217529296875,0.379150390625,-4.328125,0.75,-2.84375,29.83333396911621,-57.83333206176758,-153.5,NotFall
1447,28,-0.95654296875,-0.21630859375,0.3115234375,-1.4921875,0.8125,-2.015625,26.5,-57.66666793823242,-154.8333282470703,NotFall
1503,29,-0.95361328125,-0.21435546875,0.376708984375,-1.4921875,0.5078125,0.640625,28.0,-59.33333206176758,-151.0,NotFall
1545,30,-0.94873046875,-0.21533203125,0.311767578125,-1.65625,-0.5078125,0.1171875,29.33333396911621,-59.33333206176758,-152.1666717529297,NotFall
1600,31,-0.95263671875,-0.21337890625,0.385009765625,-4.203125,2.140625,-2.4140625,27.66666603088379,-58.16666793823242,-152.5,NotFall
1643,32,-0.955810546875,-0.21484375,0.390380859375,-1.921875,2.0546875,0.046875,29.5,-57.5,-152.0,NotFall
1692,33,-0.955078125,-0.212890625,0.394775390625,-4.140625,-0.4296875,-2.5078125,29.5,-60.33333206176758,-151.6666717529297,NotFall
1739,34,-0.952880859375,-0.21630859375,0.39111328125,-1.4296875,-0.3203125,-1.125,29.5,-57.83333206176758,-152.3333282470703,NotFall
1787,35,-0.953857421875,-0.156982421875,0.3974609375,-4.3671875,0.625,-1.2890625,28.83333396911621,-58.83333206176758,-149.8333282470703,NotFall
1841,36,-0.953369140625,-0.216796875,0.3857421875,-1.671875,0.1796875,-2.890625,28.5,-59.33333206176758,-151.3333282470703,NotFall
1886,37,-0.9560546875,-0.158203125,0.381103515625,-1.734375,-2.125,-2.828125,26.5,-60.83333206176758,-152.1666717529297,NotFall
1941,38,-0.951171875,-0.1572265625,0.3779296875,-1.2109375,0.03125,-2.5,28.5,-58.5,-153.0,NotFall
1983,39,-0.95263671875,-0.16357421875,0.38037109375,-1.125,0.4921875,0.0390625,29.66666603088379,-60.5,-153.6666717529297,NotFall
2086,40,-0.9541015625,-0.15771484375,0.380859375,-4.0078125,-0.7109375,0.234375,30.5,-57.33333206176758,-152.5,NotFall
2133,41,-0.9482421875,-0.21435546875,0.380126953125,-1.734375,-0.34375,0.2734375,29.66666603088379,-58.83333206176758,-151.8333282470703,NotFall
2179,42,-0.953369140625,-0.21630859375,0.391357421875,-1.6484375,2.0234375,0.1484375,29.5,-58.33333206176758,-152.0,NotFall
2226,43,-0.9521484375,-0.21240234375,0.3935546875,-4.4609375,2.0546875,-2.3046875,27.83333396911621,-56.66666793823242,-151.1666717529297,NotFall
2275,44,-0.95263671875,-0.21875,0.3896484375,-1.3984375,-0.9609375,-2.6796875,28.0,-57.33333206176758,-151.0,NotFall
2324,45,-0.956298828125,-0.157470703125,0.3896484375,-1.3046875,0.296875,-2.53125,28.66666603088379,-58.66666793823242,-153.1666717529297,NotFall
2372,46,-0.95263671875,-0.160400390625,0.384521484375,-2.875,0.1328125,-2.8515625,30.5,-57.66666793823242,-152.5,NotFall
2421,47,-0.947021484375,-0.167724609375,0.388427734375,-1.453125,0.5546875,-2.1796875,28.5,-58.83333206176758,-152.1666717529297,NotFall
2470,48,-0.9521484375,-0.16357421875,0.38037109375,-4.0234375,-0.9453125,0.0546875,30.5,-58.83333206176758,-152.1666717529297,NotFall
2520,49,-0.9609375,-0.162841796875,0.388427734375,-4.109375,-0.296875,-2.28125,27.5,-57.83333206176758,-152.8333282470703,NotFall
2568,50,-0.957763671875,-0.158935546875,0.388427734375,-1.5625,-0.203125,0.7265625,28.83333396911621,-59.66666793823242,-152.5,NotFall
2616,51,-0.9482421875,-0.21435546875,0.3857421875,-4.3984375,2.046875,0.9375,29.33333396911621,-58.16666793823242,-152.1666717529297,NotFall
2668,52,-0.94580078125,-0.2119140625,0.39013671875,-3.078125,2.0390625,-2.6640625,29.5,-58.33333206176758,-152.3333282470703,NotFall
2715,53,-0.9560546875,-0.21484375,0.39453125,-1.8984375,-0.2265625,-1.9375,28.33333396911621,-59.5,-152.3333282470703,NotFall
2763,54,-0.9541015625,-0.1640625,0.392578125,-1.46875,-0.9765625,-1.265625,28.33333396911621,-58.66666793823242,-152.3333282470703,NotFall
2814,55,-0.947998046875,-0.161865234375,0.38671875,-4.5,0.7578125,-1.171875,26.83333396911621,-58.5,-151.8333282470703,NotFall
2865,56,-0.953125,-0.164306640625,0.3857421875,-4.578125,-0.859375,-1.5234375,28.0,-59.33333206176758,-151.8333282470703,NotFall
2910,57,-0.952880859375,-0.162841796875,0.3876953125,-4.09375,-0.5625,-2.6875,28.33333396911621,-60.66666793823242,-153.1666717529297,NotFall
2958,58,-0.950927734375,-0.160888671875,0.381103515625,-3.2109375,-0.265625,-2.09375,28.33333396911621,-57.83333206176758,-152.8333282470703,NotFall
3007,59,-0.949462890625,-0.15869140625,0.386474609375,-3.203125,2.390625,-2.4375,29.33333396911621,-59.33333206176758,-153.6666717529297,NotFall
3054,60,-0.950927734375,-0.212890625,0.38232421875,-3.515625,2.75,-2.625,27.83333396911621,-59.16666793823242,-152.0,NotFall
3103,61,-0.948974609375,-0.209228515625,0.385986328125,-4.6640625,1.2109375,-1.3046875,28.83333396911621,-60.5,-151.3333282470703,NotFall
3160,62,-0.95068359375,-0.2119140625,0.38037109375,-1.5078125,3.046875,-3.0234375,27.83333396911621,-58.66666793823242,-151.6666717529297,NotFall
3201,63,-0.91015625,-0.162841796875,0.388671875,-8.515625,7.0625,-5.9140625,26.66666603088379,-59.5,-153.5,NotFall
3251,64,-0.9638671875,-0.20947265625,0.3818359375,-8.5234375,12.0234375,-5.8515625,29.33333396911621,-59.66666793823242,-152.1666717529297,NotFall
3299,65,-0.8662109375,-0.20263671875,0.383056640625,-10.125,11.96875,-6.546875,30.33333396911621,-59.5,-152.3333282470703,NotFall
3347,66,-0.890625,-0.1884765625,0.37548828125,-10.2109375,16.5859375,-8.6328125,30.83333396911621,-61.33333206176758,-152.1666717529297,NotFall
3395,67,-0.7470703125,-0.121337890625,0.290283203125,-1.9296875,16.578125,-7.8671875,26.83333396911621,-59.33333206176758,-154.5,NotFall
3445,68,-0.875,-0.206298828125,0.281494140625,-16.78125,17.4296875,-19.6328125,28.0,-60.16666793823242,-152.5,NotFall
3494,69,-0.7431640625,-0.097900390625,0.28369140625,-5.453125,18.359375,-29.90625,26.66666603088379,-61.16666793823242,-151.6666717529297,NotFall
3543,70,-0.6484375,-0.197998046875,0.315673828125,9.0625,12.3984375,-18.9609375,25.16666603088379,-62.16666793823242,-152.1666717529297,NotFall
3597,71,-0.5283203125,-0.160888671875,0.1826171875,5.9609375,2.4453125,3.3203125,25.66666603088379,-60.5,-151.3333282470703,NotFall
3641,72,-0.52294921875,-0.099609375,0.280029296875,-8.359375,4.3515625,22.828125,27.0,-62.33333206176758,-151.1666717529297,NotFall
3690,73,-0.60009765625,-0.111572265625,0.249267578125,-31.015625,11.7265625,15.9609375,26.33333396911621,-59.83333206176758,-149.6666717529297,NotFall
3738,74,-0.703857421875,-0.08740234375,0.267578125,-36.3046875,18.25,11.890625,27.33333396911621,-60.5,-149.5,NotFall
3786,75,-0.720947265625,-0.073486328125,0.178466796875,-17.1796875,20.9921875,2.7734375,25.5,-63.5,-191.5,NotFall
3835,76,-0.910400390625,-0.14306640625,0.203125,-44.0859375,31.53125,-17.4140625,26.33333396911621,-61.5,-150.5,NotFall
3886,77,-1.046142578125,-0.065185546875,0.209228515625,-70.7421875,25.3984375,-34.8671875,21.66666603088379,-59.66666793823242,-191.6666717529297,NotFall
3932,78,-1.178955078125,-0.056640625,-0.01025390625,-35.2578125,19.203125,-41.421875,23.16666603088379,-60.16666793823242,-151.3333282470703,NotFall
4032,79,-1.19580078125,-0.086181640625,-0.075439453125,-28.65625,17.5859375,-33.6796875,63.16666793823242,-59.66666793823242,-151.3333282470703,NotFall
4079,80,-1.156494140625,-0.056396484375,-0.06298828125,-31.5078125,20.59375,-20.0078125,59.66666793823242,-60.66666793823242,-151.1666717529297,NotFall
4129,81,-1.154296875,0.114990234375,0.0419921875,-10.2265625,11.9765625,-10.046875,56.83333206176758,-60.66666793823242,-152.0,NotFall
4178,82,-1.229736328125,-0.064208984375,0.1337890625,10.25,7.84375,-17.0078125,55.66666793823242,-62.33333206176758,-152.3333282470703,NotFall
4224,83,-1.056884765625,-0.00048828125,0.060546875,-6.1640625,10.1484375,-24.1796875,56.66666793823242,-61.33333206176758,-151.3333282470703,NotFall
4276,84,-1.133544921875,0.02978515625,0.037841796875,-34.6953125,16.3984375,-15.1171875,54.16666793823242,-60.16666793823242,-151.8333282470703,NotFall
4324,85,-1.048583984375,-0.061767578125,0.029296875,-79.3984375,15.734375,-11.5,55.5,-60.83333206176758,-154.1666717529297,NotFall
4371,86,-0.994873046875,-0.000732421875,0.109619140625,-74.40625,26.2421875,26.2578125,50.33333206176758,-62.66666793823242,-154.6666717529297,NotFall
4421,87,-1.212890625,0.373046875,-0.32666015625,-106.7578125,11.3203125,6.0234375,48.66666793823242,-60.83333206176758,-152.5,NotFall
4470,88,-1.291015625,0.577880859375,0.736572265625,-40.8125,-3.984375,-17.140625,47.33333206176758,-63.66666793823242,-151.0,NotFall
4519,89,-0.97021484375,-0.39013671875,0.2841796875,12.2109375,-22.6015625,23.3125,46.33333206176758,-63.5,-152.0,NotFall
4568,90,-0.9833984375,-0.0419921875,0.125,14.90625,-12.8828125,14.28125,47.16666793823242,-22.5,-152.8333282470703,NotFall
4662,91,-0.961669921875,0.03564453125,0.031494140625,12.8671875,-12.953125,-5.5703125,49.33333206176758,-63.66666793823242,-152.1666717529297,NotFall
4666,92,-0.967529296875,-0.016845703125,-0.0751953125,9.5703125,-6.3984375,5.640625,50.83333206176758,-22.0,-152.8333282470703,NotFall
4714,93,-0.984130859375,-0.076904296875,0.1318359375,-13.328125,-10.625,2.8203125,49.16666793823242,-62.0,-154.0,NotFall
4762,94,-1.0224609375,0.0126953125,0.1298828125,-5.515625,-6.921875,-6.3515625,49.33333206176758,-63.0,-153.3333282470703,NotFall
4810,95,-1.013427734375,-0.0634765625,0.14208984375,3.609375,-7.875,-1.2734375,47.0,-62.5,-153.0,NotFall
4859,96,-1.005615234375,0.009521484375,0.1357421875,6.75,-12.3046875,1.8125,49.66666793823242,-62.66666793823242,-153.5,NotFall
4909,97,-0.906494140625,0.07421875,0.130615234375,5.453125,-14.8671875,6.9765625,49.16666793823242,-62.66666793823242,-153.5,NotFall
4958,98,-1.015380859375,-0.06982421875,0.198974609375,1.96875,-10.9609375,3.40625,49.66666793823242,-62.66666793823242,-155.1666717529297,NotFall
5006,99,-0.919921875,-0.0185546875,0.133056640625,3.4609375,-8.328125,1.375,51.16666793823242,-62.33333206176758,-154.0,NotFall
135,0,-0.930908203125,-0.168701171875,0.118896484375,-1.9140625,-2.1328125,0.9375,35.33333206176758,-61.33333206176758,-64.83333587646484,NotFall
155,1,-0.930908203125,-0.168701171875,0.118896484375,-1.9140625,-2.1328125,0.9375,35.33333206176758,-61.33333206176758,-64.83333587646484,NotFall
175,2,-0.930908203125,-0.168701171875,0.118896484375,-1.9140625,-2.1328125,0.9375,35.33333206176758,-61.33333206176758,-64.83333587646484,NotFall
195,3,-0.92529296875,-0.1708984375,0.119384765625,-2.46875,-2.578125,-0.640625,33.66666793823242,-63.66666793823242,-65.33333587646484,NotFall
275,4,-0.922607421875,-0.171142578125,0.122314453125,-4.0078125,-2.203125,0.40625,35.33333206176758,-61.33333206176758,-106.0,NotFall
278,5,-0.923828125,-0.171875,0.12060546875,-4.328125,0.953125,-2.2265625,33.16666793823242,-62.66666793823242,-64.66666412353516,NotFall
324,6,-0.9228515625,-0.169921875,0.11865234375,-3.6953125,-0.421875,-2.28125,35.16666793823242,-62.33333206176758,-106.5,NotFall
374,7,-0.931396484375,-0.17041015625,0.1923828125,-6.625,-0.28125,-2.9296875,34.16666793823242,-63.66666793823242,-104.8333358764648,NotFall
422,8,-0.9267578125,-0.166015625,0.19189453125,-4.7109375,-0.7578125,-1.8046875,33.83333206176758,-63.16666793823242,-106.1666641235352,NotFall
475,9,-0.9287109375,-0.171630859375,0.19482421875,-3.0,0.515625,-1.6953125,33.16666793823242,-62.0,-66.66666412353516,NotFall
521,10,-0.926025390625,-0.170166015625,0.1953125,-4.4453125,0.546875,-1.7890625,33.33333206176758,-63.33333206176758,-105.1666641235352,NotFall
568,11,-0.932861328125,-0.1728515625,0.189208984375,-6.96875,0.8515625,-4.25,34.66666793823242,-62.66666793823242,-66.16666412353516,NotFall
617,12,-1.013671875,-0.175537109375,0.19287109375,-5.4609375,0.8828125,-4.6171875,35.5,-21.66666603088379,-66.66666412353516,NotFall
